Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
P04919,FT,Band 3 anion transport protein,Mus musculus (Mouse),"membrane IDA, intercalated disc ISO, cortical cytoskeleton IDA, Z disc ISS, cell surface ISO, basolateral plasma membrane IDA, cytoplasmic side of plasma membrane IDA, integral component of plasma membrane ISS, plasma membrane IDA","GO:0005887, GO:0009898, GO:0030018, GO:0009986, GO:0030863, GO:0016323, GO:0014704, GO:0016020, GO:0005886","bicarbonate transmembrane transporter activity IDA, inorganic anion exchanger activity ISS, anion, chloride transmembrane transporter activity IDA, ankyrin binding IPI, protein C-terminus binding ISO, enzyme binding ISO, actin binding ISO, protein homodimerization activity ISO, protein-containing complex binding ISO, transmembrane transporter activity IBA, hemoglobin binding IDA","GO:0015106, GO:0042803, GO:0030492, GO:0015108, GO:0015301, GO:0044877, GO:0003779, GO:0008022, GO:0022857, GO:0030506, GO:0019899, GO:0005452","protein localization to plasma membrane IMP, response to hydrogen peroxide ISO, erythrocyte development IMP, plasma membrane phospholipid scrambling IMP, regulation of intracellular pH IBA, ion homeostasis IBA, response to carbon dioxide ISO, positive regulation of T cell proliferation ISO, blood coagulation IMP, negative regulation of urine volume IMP, response to arsenic-containing substance ISO, transmembrane transport IBA, negative regulation of glycolytic process through fructose-6-phosphate IMP, negative regulation of oxidoreductase activity IMP, bicarbonate transport IDA, anion transport ISO, chloride transport IDA, pH elevation IMP, response to activity ISO","GO:0006821, GO:0048821, GO:0017121, GO:0006820, GO:0042542, GO:0042102, GO:0046685, GO:0045852, GO:0055085, GO:0015701, GO:0007596, GO:0051453, GO:0035811, GO:0050801, GO:0051354, GO:0014823, GO:0010037, GO:0072659, GO:1904539"," Glycoprotein,  Anion exchange,  Ion transport,  Lipoprotein,  Cell membrane, Acetylation,  Transmembrane,  Palmitate,  Phosphoprotein,  Alternative splicing, Transmembrane helix, Direct protein sequencing,  Reference proteome, Membrane,  Transport"
P05784,K1C18_MOUSE,"Keratin, type I cytoskeletal 18",Mus musculus (Mouse),"nuclear matrix IEA, cytoplasm ISO, centriolar satellite ISO, keratin filament IDA, microtubule organizing center ISO, plasma membrane ISO, nucleolus IEA, protein-containing complex ISO, external side of plasma membrane ISO, extracellular space ISO, cell periphery IDA, intermediate filament IDA, cytosol ISO","GO:0045095, GO:0005815, GO:0005615, GO:0005882, GO:0009897, GO:0016363, GO:0005737, GO:0034451, GO:0005829, GO:0032991, GO:0071944, GO:0005730, GO:0005886","structural molecule activity IEA, scaffold protein binding ISO","GO:0005198, GO:0097110","negative regulation of apoptotic process ISO, intermediate filament cytoskeleton organization ISO, extrinsic apoptotic signaling pathway IMP, Golgi to plasma membrane CFTR protein transport ISO, hepatocyte apoptotic process IMP, tumor necrosis factor-mediated signaling pathway IGI","GO:0097284, GO:0097191, GO:0033209, GO:0043066, GO:0045104, GO:0043000"," Glycoprotein,  Keratin,  Intermediate filament, Reference proteome,  Nucleus,  Methylation,  Coiled coil, Acetylation,  Cytoplasm,  Ubl conjugation,  Phosphoprotein, Isopeptide bond"
P06880,FT,Somatotropin,Mus musculus (Mouse),"extracellular space IDA, extracellular region TAS, nucleus IDA, collagen-containing extracellular matrix ISO, plasma membrane IDA, mitochondrion ISO, trans-Golgi network IDA, cytosol ISO, secretory granule IDA","GO:0005739, GO:0005615, GO:0005802, GO:0005576, GO:0030141, GO:0062023, GO:0005829, GO:0005634, GO:0005886","hormone activity ISO, growth factor activity IBA, growth hormone receptor binding IPI, metal ion binding IEA","GO:0005179, GO:0005131, GO:0046872, GO:0008083","positive regulation of growth ISO, animal organ development IBA, cellular response to alkaline pH IEA, regulation of intracellular steroid hormone receptor signaling pathway ISO, lung alveolus development ISO, response to cytokine IEA, response to light stimulus ISO, response to estradiol IEA, positive regulation of multicellular organism growth IGI, positive regulation of neurogenesis ISO, response to food IDA, growth hormone receptor signaling pathway IBA, neuroblast proliferation ISO, negative regulation of neuron death ISO, female pregnancy IEA, positive regulation of glucose transmembrane transport ISO, positive regulation of receptor signaling pathway via JAK-STAT IBA, cellular response to thyroid hormone stimulus IEA, positive regulation of tyrosine phosphorylation of STAT protein IBA, positive regulation of steroid hormone biosynthetic process ISO, cellular response to insulin stimulus IDA, response to nutrient levels IBA","GO:1901215, GO:0071469, GO:0050769, GO:0032094, GO:0045927, GO:0090031, GO:0048286, GO:0007405, GO:0042531, GO:0060396, GO:0032355, GO:0007565, GO:0048513, GO:0034097, GO:0046427, GO:0010828, GO:0033143, GO:0097067, GO:0032869, GO:0031667, GO:0040018, GO:0009416"," Hormone, Secreted,  Metal-binding,  Zinc,  Signal, Disulfide bond,  Phosphoprotein,  Reference proteome"
P08775,RPB1_MOUSE,DNA-directed RNA polymerase II subunit RPB1,Mus musculus (Mouse),"RNA polymerase II, core complex ISS, nucleus IDA, cytoplasm IEA, nuclear euchromatin IDA, nucleoplasm TAS","GO:0005654, GO:0005737, GO:0005634, GO:0005719, GO:0005665","kinase binding ISO, DNA binding IDA, DNA-directed 5'-3' RNA polymerase activity IEA, core promoter sequence-specific DNA binding IDA, metal ion binding IEA, protein C-terminus binding ISO, ubiquitin protein ligase binding ISO, promoter-specific chromatin binding ISS","GO:1990841, GO:0031625, GO:0001046, GO:0008022, GO:0046872, GO:0019900, GO:0003677, GO:0003899","cellular response to oxygen levels IEA, DNA-templated transcription, termination ISS, positive regulation of RNA splicing ISS, transcription by RNA polymerase II ISS, response to organic cyclic compound IEA","GO:0071453, GO:0014070, GO:0033120, GO:0006366, GO:0006353"," Transcription,  Transferase,  DNA-binding,  Nucleus,  Methylation, Acetylation,  Metal-binding,  Zinc,  Cytoplasm,  Ubl conjugation, Nucleotidyltransferase,  Phosphoprotein, Repeat, DNA-directed RNA polymerase,  Reference proteome,  Chromosome,  Magnesium"
P0C192,FT,Leucine-rich repeat-containing protein 4B,Mus musculus (Mouse),"cerebellar mossy fiber IDA, glutamatergic synapse ISO, integral component of postsynaptic density membrane ISO, presynaptic membrane IEA","GO:0044300, GO:0042734, GO:0099061, GO:0098978",signaling receptor binding IPI,GO:0005102,"regulation of postsynaptic density assembly ISO, regulation of presynapse assembly ISO, synaptic membrane adhesion ISO, positive regulation of synapse assembly IDA","GO:1905606, GO:0099151, GO:0099560, GO:0051965"," Glycoprotein,  Cell junction,  Cell membrane, 3D-structure,  Synapse,  Repeat,  Immunoglobulin domain,  Signal, Disulfide bond,  Leucine-rich repeat,  Phosphoprotein,  Reference proteome,  Transmembrane helix, Membrane, Transmembrane,  Cell projection"
P12710,FABPL_MOUSE,"Fatty acid-binding protein, liver",Mus musculus (Mouse),"apical cortex ISO, protein-containing complex ISO, nucleus IDA, cytoplasm IDA, peroxisomal matrix ISO, cytosol ISO, nucleoplasm ISO","GO:0005654, GO:0005737, GO:0005782, GO:0045179, GO:0032991, GO:0005829, GO:0005634","drug binding ISO, fatty acid binding ISO, antioxidant activity ISO, bile acid binding ISO, chromatin binding IDA, phospholipid binding ISO, long-chain fatty acid transporter activity ISO","GO:0003682, GO:0008144, GO:0032052, GO:0005504, GO:0005324, GO:0005543, GO:0016209","cellular response to hypoxia ISO, negative regulation of cysteine-type endopeptidase activity involved in apoptotic process ISO, positive regulation of hydrolase activity ISO, negative regulation of apoptotic process ISO, intestinal absorption ISO, positive regulation of fatty acid beta-oxidation ISO, long-chain fatty acid transport ISO, cellular response to hydrogen peroxide ISO","GO:0050892, GO:0043066, GO:0070301, GO:0071456, GO:0043154, GO:0032000, GO:0051345, GO:0015909","Phosphoprotein, Acetylation,  Lipid-binding,  Cytoplasm,  Selenium,  Reference proteome,  Transport,  Direct protein sequencing"
P12790,CP2B9_MOUSE,Cytochrome P450 2B9,Mus musculus (Mouse),"endoplasmic reticulum membrane IEA, cytoplasm IBA, intracellular membrane-bounded organelle ISO","GO:0005737, GO:0005789, GO:0043231","steroid hydroxylase activity IBA, aromatase activity IEA, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen IBA, heme binding IBA, iron ion binding IEA, arachidonic acid epoxygenase activity IBA","GO:0005506, GO:0008392, GO:0008395, GO:0016712, GO:0070330, GO:0020037","epoxygenase P450 pathway IBA, response to stilbenoid IEP, organic acid metabolic process IBA, oxidation-reduction process IBA, xenobiotic metabolic process IBA, exogenous drug catabolic process IBA","GO:0006082, GO:0055114, GO:0035634, GO:0006805, GO:0019373, GO:0042738"," Microsome,  Iron,  Oxidoreductase,  Metal-binding,  Heme,  Phosphoprotein,  Reference proteome,  Membrane, Monooxygenase, Endoplasmic reticulum"
P13634,CAH1_MOUSE,Carbonic anhydrase 1,Mus musculus (Mouse),cytoplasm IBA,GO:0005737,"zinc ion binding IEA, carbonate dehydratase activity ISO, hydro-lyase activity ISO, arylesterase activity ISO","GO:0008270, GO:0004064, GO:0016836, GO:0004089",one-carbon metabolic process IBA,GO:0006730,"Acetylation,  Metal-binding,  Zinc,  Cytoplasm,  Lyase,  Reference proteome"
P14901,HMOX1_MOUSE,Heme oxygenase 1,Mus musculus (Mouse),"endoplasmic reticulum ISO, endoplasmic reticulum membrane IEA, nucleolus ISO, nucleus IDA, perinuclear region of cytoplasm ISO, cytosol ISO, caveola ISO","GO:0005783, GO:0048471, GO:0005901, GO:0005829, GO:0005634, GO:0005789, GO:0005730","heme oxygenase (decyclizing) activity ISO, phospholipase D activity ISO, identical protein binding ISO, metal ion binding IEA, enzyme binding ISO, protein homodimerization activity ISO, structural molecule activity ISO, heme binding ISO","GO:0042803, GO:0004630, GO:0042802, GO:0046872, GO:0005198, GO:0019899, GO:0020037, GO:0004392","negative regulation of macroautophagy IMP, response to hydrogen peroxide ISO, intrinsic apoptotic signaling pathway in response to DNA damage ISO, cellular response to cadmium ion IDA, iron ion homeostasis ISO, positive regulation of apoptotic process IMP, response to estrogen ISO, regulation of transcription from RNA polymerase II promoter in response to iron IDA, negative regulation of extrinsic apoptotic signaling pathway via death domain receptors ISO, positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis ISO, negative regulation of cell population proliferation ISO, positive regulation of macroautophagy IMP, regulation of DNA-binding transcription factor activity ISO, intracellular signal transduction ISO, heme metabolic process IDA, cellular response to heat ISO, cellular response to cisplatin IMP, angiogenesis ISO, heme oxidation ISO, response to hypoxia ISO, cell death ISO, positive regulation of cell migration involved in sprouting angiogenesis ISO, small GTPase mediated signal transduction ISO, liver regeneration ISO, regulation of transcription from RNA polymerase II promoter in response to oxidative stress ISO, negative regulation of muscle cell apoptotic process ISO, negative regulation of neuron apoptotic process ISO, negative regulation of vascular associated smooth muscle cell proliferation ISO, cellular iron ion homeostasis ISO, negative regulation of mast cell cytokine production ISO, cellular response to hypoxia IEA, negative regulation of epithelial cell apoptotic process ISO, negative regulation of DNA binding ISO, wound healing involved in inflammatory response ISO, positive regulation of smooth muscle cell proliferation ISO, erythrocyte homeostasis ISO, cellular response to arsenic-containing substance IDA, negative regulation of DNA-binding transcription factor activity ISO, heme catabolic process ISO, negative regulation of mast cell degranulation ISO, positive regulation of angiogenesis ISO, response to nicotine ISO, response to oxidative stress ISO, regulation of blood pressure ISO, response to drug IEA, cellular response to nutrient IEA, negative regulation of smooth muscle cell proliferation ISO","GO:0072719, GO:0090050, GO:0008217, GO:0048662, GO:0001525, GO:0043392, GO:0043524, GO:0071276, GO:0043627, GO:0045766, GO:0097421, GO:0043433, GO:0006979, GO:0010656, GO:0042493, GO:0042168, GO:0002246, GO:0016242, GO:0016239, GO:1902042, GO:0043619, GO:0035094, GO:1903589, GO:0048661, GO:0071456, GO:0071243, GO:0006879, GO:0008630, GO:0051090, GO:0055072, GO:1904706, GO:0043305, GO:0042542, GO:0034101, GO:0035556, GO:0043065, GO:0001666, GO:0007264, GO:0034605, GO:0008219, GO:0042167, GO:0032764, GO:0034395, GO:0006788, GO:1904036, GO:0031670, GO:0008285","Microsome,  Endoplasmic reticulum,  Iron,  Oxidoreductase,  Metal-binding, Apoptosis,  Heme,  Phosphoprotein,  Reference proteome,  Membrane"
P15331,PERI_MOUSE,Peripherin,Mus musculus (Mouse),"axon IDA, photoreceptor outer segment IDA, neuron projection ISO, type III intermediate filament IDA, photoreceptor outer segment membrane IDA, terminal bouton ISO, neuronal cell body ISO, C-fiber IDA, neurofilament IDA, intermediate filament IDA, perikaryon IEA","GO:0042622, GO:0043025, GO:0045098, GO:0030424, GO:0005882, GO:0043005, GO:0044299, GO:0001750, GO:0043195, GO:0005883, GO:0043204","structural molecule activity IEA, protein-containing complex binding ISO","GO:0005198, GO:0044877",intermediate filament cytoskeleton organization IDA,GO:0045104,"Cytoskeleton,  Intermediate filament, Phosphoprotein,  Coiled coil, Alternative splicing,  Cytoplasm,  Nitration,  Reference proteome,  Cell projection,  Direct protein sequencing"
P18572,FT,Basigin,Mus musculus (Mouse),"acrosomal membrane IDA, photoreceptor outer segment IDA, intracellular membrane-bounded organelle ISO, endoplasmic reticulum membrane ISO, integral component of plasma membrane ISS, membrane raft ISO, sarcolemma ISO, plasma membrane IDA, mitochondrion ISO, endosome ISO, basolateral plasma membrane IEA, photoreceptor inner segment IDA, axon IBA","GO:0005887, GO:0045121, GO:0005739, GO:0001917, GO:0043231, GO:0042383, GO:0016323, GO:0002080, GO:0005768, GO:0001750, GO:0030424, GO:0005789, GO:0005886","virus receptor activity ISO, cell-cell adhesion mediator activity IBA, mannose binding IEA, signaling receptor activity ISS","GO:0005537, GO:0098632, GO:0001618, GO:0038023","embryo implantation IEA, homophilic cell adhesion via plasma membrane adhesion molecules IBA, spermatogenesis IMP, positive regulation of interleukin-6 production ISO, positive regulation of matrix metallopeptidase secretion ISO, dendrite self-avoidance IBA, response to mercury ion IEA, odontogenesis of dentin-containing tooth IEA, response to cAMP IEA, photoreceptor cell maintenance IMP, axon guidance IBA, angiogenesis IEA, positive regulation of endothelial cell migration ISS, neutrophil chemotaxis IEA, positive regulation of vascular endothelial growth factor production ISS, response to peptide hormone IEA, protein localization to plasma membrane ISS, endothelial tube morphogenesis ISS, positive regulation of viral entry into host cell ISO, decidualization IEA, neural retina development IMP","GO:0007566, GO:1904466, GO:0001525, GO:0032755, GO:0030593, GO:0043434, GO:0045494, GO:0007156, GO:0070593, GO:0007283, GO:0051591, GO:0046689, GO:0046697, GO:0010595, GO:0061154, GO:0003407, GO:0072659, GO:0010575, GO:0007411, GO:0042475, GO:0046598"," Glycoprotein, Endoplasmic reticulum,  Cell membrane,  Spermatogenesis, Differentiation, Alternative splicing,  Disulfide bond,  Transmembrane,  Immunoglobulin domain,  Phosphoprotein,  Angiogenesis, Mannose-binding,  Receptor,  Reference proteome, Signal,  Transmembrane helix,  Membrane,  Cell projection,  Direct protein sequencing,  Lectin"
